,id,pool-id,user-id,amount,date,method
1549,0xa2ca6b19f24e66db320ff75cee6a383d17f4a1cd7dfa3758d7bff245a99f7fae:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x21227b61ea5193c3f405e227020ef52056d0f08a,21330000000000000000,2022-02-11 14:48:15,redeem-underlying
1550,0xdd366fdb5659a30256cb0e5ba3dc1117219f14b09debd7725afde275606d51b7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x21227b61ea5193c3f405e227020ef52056d0f08a,15638572818626647991,2022-02-11 14:43:03,redeem-underlying
1551,0xc119e3938e2db97095573269d0522fe02c10e11c738c73c9e504f6de3e8654d3:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x21227b61ea5193c3f405e227020ef52056d0f08a,21240183081980510669,2022-02-11 14:37:36,redeem-underlying
1552,0xccaec7252e86bf8d7de5a31f188604e0021dbd57336b4a5e72d45e209520c34b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x21227b61ea5193c3f405e227020ef52056d0f08a,12231722638846620644,2022-02-11 14:28:44,redeem-underlying
1553,0x73b42c02104e54c99c504e1de24321ea2ae6ae8ad0dfa6121ee3a30c4864e034:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x21227b61ea5193c3f405e227020ef52056d0f08a,20859711343840891163,2022-02-11 13:45:54,redeem-underlying
1554,0x2e9bc6676d6e8455c35800c8b06a12d657460f2dd607155c3a969c8238e35695:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x57fbe16f4b960ef77bfbcc5dc5eddee4885d9b2c,4155632616580077112913,2022-02-11 12:59:21,redeem-underlying
1555,0x4b157ba069b2ce2ad71b1b3595623fcd6309d73feae55f6263e63debec29d5fc:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x7efd63ba3466c19923994390b2dbf38c0e7ff55b,1514681632550711768618,2022-02-11 12:15:40,redeem-underlying
1556,0x7159950c74059ee1f89e7b6a2f202d0b1ea8c39a0086394a0232902106624c31:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,511819882091254272,2022-02-11 11:05:07,redeem-underlying
1557,0xbe7e5c5fbb6d627256f8833a5b51435eb02c6bbf75aba3d8ad4a0bae64da9305:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,2349057497,2022-02-11 09:34:02,redeem-underlying
1558,0xfdcc7d3fc835765396ecc3fb28ef81d3786d86521031caa722831c017c041c22:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd887e66f08f41e665d9235439c4fd47667858476,36778715740530803857136,2022-02-11 02:27:10,redeem-underlying
1559,0xbf4f91048de0e4e798357f1a2155e4cafec672395b233c1631cad15336c39e89:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,2494230641,2022-02-10 23:43:13,redeem-underlying
1560,0xde771fb268c23c4f1f22f2eb0a106f894a68a78dc4ab96c90b02a2b2c41e427f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,44315769630,2022-02-10 20:17:17,redeem-underlying
1561,0x92b30bb2e8cb5fe83a352a4b134a8ea52db9edfd871a732a235ffff31dfcd84d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x417f41160417df1efe3f8aa6d3d5c4cb7387f8e3,2860753206952843171909,2022-02-10 13:40:52,redeem-underlying
1562,0x556a5661c2858490863d9c198661c58d34584acbf22c539d0b3e7e34acae72c2:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,194575931658,2022-02-10 13:14:09,redeem-underlying
1563,0x7c9fd87cece703750ef6a176e999c817f6658dd53d9ef40207fe7fa29587d7eb:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x99dc51c56c2545cfa5d3052ff945d8dffea82f02,15030537962932037763,2022-02-10 13:02:04,redeem-underlying
1564,0x751bfc0791789ba7d81720fd5ef21cefa2da5ba3ea4f410dc1af996330926e1f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,41776435558,2022-02-10 11:16:14,redeem-underlying
1565,0xc0f3ffd796366f02c57579cf6c3e735dfec5105d2b61787bc01f945947df162f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x05bc83cbfbe64bfa88c4610524fb0ae39dddbbf5,64646865145,2022-02-10 10:57:00,redeem-underlying
1566,0xdbae21b991cdf566885763c853d11a91fcee0120b6a2226cc891fca304cc48d1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x05bc83cbfbe64bfa88c4610524fb0ae39dddbbf5,133899360197555803482954,2022-02-10 10:54:02,redeem-underlying
1567,0x54c30e4dba04b4f6719c280c474a685353b292bf746adc00aa022e8c42fc3961:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xb1778d05dc0b535d016e7165020e19e5927537e8,216511714059311681677,2022-02-10 08:36:28,redeem-underlying
1568,0x49d560d6a14d2970a9d7ceeeb497a441de4a2040e803bdda5cbc80c75e11fd92:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xf1b1cf1a44cade3d7a0962d61abdc475f1f3d093,452583341189623435,2022-02-10 06:58:16,redeem-underlying
1569,0xcf4765c552e349b4e62dd9060ccd65e23082b96b97f3416bcdfd78ed434d16c7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xce960901bc01b9ae9f20e01e677d977c99570895,424976191665537363408,2022-02-10 02:05:29,redeem-underlying
1570,0x62da4aa6ec4c5e2e3d6bb04e6e3957b8f5f77f3289cb44d09727d77a12d5044b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xee2801c040656556fd759beda148bcef8510d4aa,1510068592117208157543,2022-02-10 02:01:44,redeem-underlying
1571,0xdd74b37b1c2be8669d0ee10d3a6e4b21367e61062274d763663b90e90b8b4aa9:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xee2801c040656556fd759beda148bcef8510d4aa,6844196188166970423,2022-02-10 02:00:35,redeem-underlying
1572,0x37173170583b8d0009bade28d590cc3a0834569fcc3aba58f59c90a270217c47:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,179883932266,2022-02-10 00:53:32,redeem-underlying
1573,0xed2a5cb0b565123c54928d024c68dfe406c12a85fe621876e6f507473bec96e1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x069ba7f9b557c14c56a9ac0c60257a6b4f7f7f0f,986365697,2022-02-10 00:23:33,redeem-underlying
1574,0x04c5c5c93b1220929b2c9ccf30b0ba6549a0fddbcb6107a34475ff74e2d9947a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x60ec6fa4716fe867a726920b6154cb4d569ee2e1,189718841193300582428,2022-02-09 19:54:27,redeem-underlying
1575,0xc67108cad0b21b1b970cb6a65ffaf7221bac058b36dd594e10b5d8c075b3abdc:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x60ec6fa4716fe867a726920b6154cb4d569ee2e1,2904472707522225215,2022-02-09 19:53:23,redeem-underlying
1576,0x35afba87352699352a609bed2fd9650d6e8009fcc5c6dfa0fcb17d4cba7a6613:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,359192470359960267416,2022-02-09 19:39:22,redeem-underlying
1577,0x45659e7a74c798f5a2e2d175cd124e7f94c5f33939d2452b510a2d5f0b160d78:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xdfff43a407bf3468a27618b1dc1e87021234c420,10000000000000000000,2022-02-09 16:51:49,redeem-underlying
1578,0x535b07bec9ed03ae9f2310418da13743c244068c4bfdd1030c19b5a1dfbbc223:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x4442b1f594e6cf47fad51c5ecb3d977f6ec7a66d,6185755669819601,2022-02-09 10:29:09,redeem-underlying
1579,0x96601f31d6524513ce5f589acc16228349434ee5d6e313a6e9ec8577a4ab9325:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x4442b1f594e6cf47fad51c5ecb3d977f6ec7a66d,93814244786883134,2022-02-09 10:24:26,redeem-underlying
1580,0x9f3a10bbcdb1569b8c81cbb8b641652086754eca66e02caf82267870337a01d8:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x2bc8d75939444db20669df1c0d1ba7980b25ed72,102288841,2022-02-09 08:02:29,redeem-underlying
1581,0xa490ef95b40fc36c256a0da8987bfd1470d66dff1222b13b78ddce7fdc14697d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,421776084420,2022-02-09 07:19:00,redeem-underlying
1582,0x65ed9053f36f92c95eea95924f878d4b39997a7a2dcd2c8ed266db2ffa5adc7b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,74929604966,2022-02-09 07:12:59,redeem-underlying
1583,0x5203b1e8503364c00b7f4f6dee3023b38a4c8117c465d44da2b32c7dedbcc7d8:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xf174cf7bd090cd6c8ab7cfd2cdc47564313ae1e4,13023202292573042177982,2022-02-09 06:11:51,redeem-underlying
1584,0x0067388b98f09c315c80169886487fe67295cdaff0d602ec97edc6f188e68d85:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x8099df198b6e9ee978952e1b84c954dfd4fccdf9,28000000000000000000,2022-02-09 05:33:14,redeem-underlying
1585,0x9c4b633167b15914404d1e4172c08bf5601f9620f4138ee7d4df72ec29768e6b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xc8647b86fb4f8b7b7a47fac5a34965ca1afc8a0e,11155235952,2022-02-09 05:16:57,redeem-underlying
1586,0x34578987e79192a5868095a2225b22d37f0b696503201289e5aba9882de5e990:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xc8647b86fb4f8b7b7a47fac5a34965ca1afc8a0e,11819582875004915175805,2022-02-09 05:12:48,redeem-underlying
1587,0x1a4850db89cc091afed181b1335f44e69d2a6f57cb2dd71caf836488542538dc:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,84617457738,2022-02-09 05:07:21,redeem-underlying
1588,0xbd1617148096568ad150de420f9dd2a976ba7aace28169e93fd3d968bb07d292:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,295587102,2022-02-09 02:16:28,redeem-underlying
1589,0x1b887fc2f3a4f19d21b35c3c790bc8474d65b687187085d943da3cdeafddbf0b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,79955374941,2022-02-09 02:02:16,redeem-underlying
1590,0x382986724c7f970abe0fdc4ef955df94803cb27d3e54bbe719fdb4d110cd8c8d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,16059601266,2022-02-08 21:29:36,redeem-underlying
1591,0x54482e1b27616f9c672b5c9af3eb6ad42028cf3447efda3e5c72011129b897e6:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,137094279490,2022-02-08 18:27:40,redeem-underlying
1592,0xf63edb05a40d4510ba3d1e4e0dcb1a553c3a78419dc53b166d1bb3e87a54a0c1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,288263173752,2022-02-08 17:08:22,redeem-underlying
1593,0x2054c6f8993c50ce82ee5d6812be3d1eb057473ff084f4e9078cd6795c66fdec:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x6d2bd2272f1637c5efe123ea79ec7790eb79e290,8064105185585464938519,2022-02-08 14:53:45,redeem-underlying
1594,0x3a67844e075c70ad24d4af08c5109556125b01e243c31b9250ae3c785395f842:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbba56209a07351dff78529eb618d957a8fcf10cf,100748758395125243281,2022-02-08 09:47:37,redeem-underlying
1595,0x8a3a4ea6fb77ad3986f574012359d7784562524b2cc75fbd9a1df30ca2f2b417:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x8ab10c9fcdb134488b84e6d87e8e9523525a2afa,31578005644,2022-02-08 07:21:54,redeem-underlying
1596,0x78044fb0cd95a8d5c0e7416462028ca5355bbec99538adaef402b14c6a1eb0eb:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,124933931375,2022-02-08 06:16:14,redeem-underlying
1597,0x127c52e7b25793c1fd56df0a1c0f385f569170275f0fbbe569356d0170388d59:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,42438965487515210341977,2022-02-08 06:11:06,redeem-underlying
1598,0xfa3b40ce0f2e05a17007ad28b79f2d85ba8c33b21920d1798c30792430d88bf5:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x44ccdcd59984848a749e9f999b08f2b68153e123,4021260163967510642688,2022-02-08 05:58:10,redeem-underlying
1599,0xb801469a52d9c0a8d203e7f7d54e815111530565c566907b71ec3fe271c9742d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x02492590156fb48b85731fb871bb0b12f2e06954,962345990,2022-02-07 23:02:25,redeem-underlying
1600,0x429fb3e0104c0fe12afd39bb278a3f651e6f1aa079d0a632ecd047bd6a00fa5d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x4b0cdd78a6c48b2f78d2177db04119ea6ddc2921,71927273,2022-02-07 20:33:04,redeem-underlying
1601,0x1c0adac9cc9afe8fdc96455a33046f93e966a28369a892d3460b37cb832387fc:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xa4e343b167c7eee5f54acca986ad4008d3ac7489,1328405249298223330707,2022-02-07 16:10:17,redeem-underlying
1602,0xa07209d2b4e4f2c8b33f2ed4283873a5c975c909a80bc6754d55d0263756b115:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xa4e343b167c7eee5f54acca986ad4008d3ac7489,3685992376453233170334,2022-02-07 16:05:01,redeem-underlying
1603,0xfb5c4564d78bcb9d0b87cdb78f1ca2a682f7d60df09ea74703951568111cfd6b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,839667167544,2022-02-07 11:25:28,redeem-underlying
1604,0x95735d445ba7943463fc30d74e18cb87aa0a6fb20f5ee5338c47f63c70ab7cc1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x5acfbbf0aa370f232e341bc0b1a40e996c960e07,1000036740572235049,2022-02-07 07:36:53,redeem-underlying
1605,0x6a52ac9d8431403f809d74aad4877b1666bc66004ee02535f5bbd7b9c0a5ac9e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe36e383382f0668f5f806ebca586a765a1ec9e19,1022573410216,2022-02-07 04:53:56,redeem-underlying
1606,0x0fee3c9835a1d085a7062dc418936bc94835bac235bdd820ab133d565d191b3b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x846506adfde948853589e6dd84f916689d22a0f9,209000000000000000000,2022-02-06 19:44:10,redeem-underlying
1607,0x94b8676d78f4667ee856ce91e05abdc19646fdd6327d83337c9bfb42c46caf97:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,928406550,2022-02-06 17:09:33,redeem-underlying
1608,0x106f34c2b71c8892c0f2b176fff5a8a8a57b2896135dd22918372c9c21671f28:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,20356997386684733517384,2022-02-06 17:00:10,redeem-underlying
1609,0xafd60e964a84fd298e7419401e6eda77d383c9f8956d154041b24686f9fa87c7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe82fbf3e69189574fff1556f230d7a27653dc5ea,2299342395,2022-02-06 13:53:42,redeem-underlying
1610,0xb1f02e68da1c7b59fe06114568c3bfd61f556daee3f92f0d26f3d05e6e6a2dcd:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,9288621659844634977708,2022-02-06 13:44:08,redeem-underlying
1611,0x2053bcb52ba5265b25c6d04dfa855bdc19084691d0fc47d37e33cbb71dc3bbcb:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x4543e567eaccde36ab8a3df1a64111a653dd33a1,3000000000000000000,2022-02-06 13:38:44,redeem-underlying
1612,0xf8f272514a2019f9c3222fcdc7f60eebeccd479e1aa8d3ae2c836702a32e255a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xb04c703e0764d9b8bafc43a5d5cdb362de8865ff,300625097065932931983,2022-02-06 11:48:54,redeem-underlying
1613,0xa62d3ad067244ef27bab9bcd5118eff39de3f14565be8d9676d7a4471c3ca6c4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x20a1ce92fba1218714bc82e7d11d6ee9653f6362,68158412506915294,2022-02-06 10:02:00,redeem-underlying
1614,0x7c25ec9affcc7bc8b6a4b7dbbff139a2166c1d0698ce0646dce9db9d9b779f14:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xeb77e17142ef81df348e815a1be96af43c2bf83c,294458484467509325350,2022-02-06 09:44:04,redeem-underlying
1615,0xbd8dfc96076d09b5e8150b48071cf0222563dbab624d5cde286122a15cca93e4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x9d4a4761308ad4313aff0d8097b94a9f3d8bff9c,4874836180,2022-02-06 07:09:49,redeem-underlying
1616,0xa30599a128de9d6934704fd74587bd73dd35f5e0a516a45c74c3f4d04cea3ce2:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x2057cfb9fd11837d61b294d514c5bd03e5e7189a,20000000000,2022-02-06 04:58:59,redeem-underlying
1617,0x4b9f7ca8743b3b07ff1cf569e6b6bd0b57667fcd4196229dd672a542ed34b4aa:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,24110142149816869258,2022-02-06 04:52:28,redeem-underlying
1618,0x251affa6b4546a91653c9cdac2364161f829fdc887a9b4a225a5ee212a0a7c96:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xad05b50b71d1c05e3309e9f99e633a21741b77d9,224755687,2022-02-06 04:51:55,redeem-underlying
1619,0xe80f54df9a4389da3d9da992832207587bcf1a49e016ccc8d6a7003b64155a68:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xdfc0484fc9adf64a21a86825178ecaefde32d0f7,5242183966412568986251,2022-02-06 02:21:38,redeem-underlying
1620,0x82432bf90d563db55775ae0cfa26e033a0dd01c17be3d41e2ac5fe65d08c583c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x959b1c9b7e3247d0add73f9bf20ce1d6e9eea5a2,11154558634777555744,2022-02-06 01:44:10,redeem-underlying
1621,0xc5d450b688a9d482a30478f36b49358e15028165893daf8acb554b3ab911faf4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xb4d502361a3c6f823eeb9a99af09e110382206ee,1585761928606710339,2022-02-05 23:14:53,redeem-underlying
1622,0x235f3a15587058df9d2bd40ef009da29f572b7e924519a4fd08ffa9175d874b8:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x2ba065cc0ea15a78a9c87e5c132bf3037e26041c,14335808997659908410813,2022-02-05 22:55:12,redeem-underlying
1623,0x485cc13588392cf6de84b98acbce150b03801800985fc8eebe0b4bc4fb4e4f2f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbb9be59b65aa0fba6e7a129f1d85e009c5dca968,518240469753425240748,2022-02-05 19:54:49,redeem-underlying
1624,0x8d9a85dab659b2fa9048d746e3619c6117aea1fe07ef325d3ecd39a0109cbb80:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x196aecabc9720d456e623fdd33c2787679ffed26,1632750000000000000000,2022-02-05 17:54:44,redeem-underlying
1625,0x536237f98465c5e2db099808f7549f02cd71bfaa008ac3de95dc9b34c65844d2:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x4d36fcc762f773dcc53f072f0b4c3f693bb8a7ce,300058685442434418,2022-02-05 16:30:23,redeem-underlying
1626,0x930d30c6b75031da4c686c41fe338a4535a256e9709af7776d06711f1e7e9f2c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x3670646d3fa94798e82d26ced67c9d2cd02c2064,1093855203201862918543,2022-02-05 16:21:07,redeem-underlying
1627,0x3668f182d0287516fa7e5a78a153f55674acaa723a0acaee58997a5b79df2568:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,36092490219650385255101,2022-02-05 15:25:06,redeem-underlying
1628,0x4c3cd145d4792ff94f13b630056f2d337a65b44af587912571df47acf1d0f03a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,1245251138069088222055,2022-02-05 11:33:58,redeem-underlying
1629,0x9e3fbb26721ce6024c53de98a0f5b9d0dd1448475574db8c73e3534ef93793b4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,6052302667,2022-02-05 11:04:25,redeem-underlying
1630,0x616e25181774f33ba2f52e4ff41e06a7afd2f575845f5e0ee5e2ea2a86248cb0:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x467ae2a43a46fe7b0e64c41e01d1fbf55c981d28,6660516925711506131986,2022-02-05 08:23:12,redeem-underlying
1631,0x6ee35da1ed9f4fceaab52a5c7806f2a319261931d65abd9ab87fd8b39dd2030d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x5894e5060a59f448c9070b73d21400cd311068a4,65009928599421942450426,2022-02-05 08:16:19,redeem-underlying
1632,0x957c6391a6e576aaf1b49ee8b61640c88be28288e6f0caf7dca3ee5b219b68b5:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,195064258546,2022-02-05 07:20:23,redeem-underlying
1633,0x6862593a5e13509ddb3c24c8ae65cc645753352cb3d960768254373d5117c817:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,100007878995,2022-02-05 07:11:51,redeem-underlying
1634,0x7e50d090712b4ecaf5f7f49a1e0a664b0d650c74001782e60d5d43eb753b87fe:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe4790d702f4fcbc14fea5b8ad7659d7b109d6186,2015584444597550679777,2022-02-05 04:53:26,redeem-underlying
1635,0x145a88f22859feea8362828b20f58f5be5a2b857596f4fc6d1883584466424a2:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,62420914204515502816635,2022-02-05 04:24:42,redeem-underlying
1636,0xe18ef9c0ec4168e1f5af8e4adeb017813a2c9f93436420e8be622374d379857c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xed8d662ff0ea730ca79697713cb469c83bce780b,3078261585978015593523,2022-02-05 00:55:54,redeem-underlying
1637,0xf10760365dd41789d06e2f1a80e90ab123a226158cb914627e24bffee739510a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,99979150102,2022-02-05 00:31:38,redeem-underlying
1638,0xf56ba2b16456695dfc05d5427546dee1b847a8bed9d734753cec9864f553eddf:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,1361587906139,2022-02-05 00:00:09,redeem-underlying
1639,0x34083a6a7c6b9da809e4bda3831d11b255bba1039dc70d9fcb75347db7fdf6e1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,8830015024,2022-02-04 23:33:40,redeem-underlying
1640,0x06e7fee776421e5a6192d6f0854c5c4dc968cc4df216b2c8377e228350f43686:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xdfff43a407bf3468a27618b1dc1e87021234c420,500000000000000000,2022-02-04 19:39:33,redeem-underlying
1641,0x86ba5249d6d59dc308e6b82cdbf51a42f9de2f89ad161978692ecb63eae8a063:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,8008830207110582286702,2022-02-04 19:37:25,redeem-underlying
1642,0x286416f9ea0f55f75a97a9a1d578076be3935ce40dc89b7d1f3b75bf8d027c9a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xc20f93173e270ecf5f05c72596b4b7bfc020788c,10000000000000000000,2022-02-04 17:51:02,redeem-underlying
1643,0xf50357e63f1d93055f09eb7546a2e3435761a61e616ff8633e6f888ebfdf969e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x526ea1af44c216b7952839759eca14cb84561c87,2779415593236010127839,2022-02-04 17:06:28,redeem-underlying
1644,0x39fd64741ae57ca74fe59d93e8481432f37df9634fa0dbfc6e6ca1c7643a94e5:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe6354ed5bc4b393a5aad09f21c46e101e692d447,437752913431,2022-02-04 11:58:18,redeem-underlying
1645,0xf2d604fe1964b0924d396cb21924e1a02d7394792aae53e1b50433da36ffe1c0:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,10036457504,2022-02-04 08:59:55,redeem-underlying
1646,0x99295c386a403a8aa96932aa20ae81935c25cb1575248fb0f4216406eda1da94:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xcbe89188697cad3947403d2c69ea5d558cde7339,3735969109,2022-02-04 06:59:56,redeem-underlying
1647,0x0e5a313a60a4f401f6a8405aa8decc15647c423a53ee420891d459712b80d210:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe32ea2aea7139e0a55cceb7ffa3af3d3fcef65a5,638652373,2022-02-04 06:30:17,redeem-underlying
1648,0xb9ec0f4115a89ebe70169d91dd5537175e6e6eadf9661385d2a74783c8aff296:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x138c1c0102209be31b299d6e36ee8dc20b5d38d4,4352533900277148969,2022-02-04 02:02:55,redeem-underlying
1649,0x93b9849d5b06e6f44b7ed093754f34b0c8f8c31251dfbc69f5c074d311b856dc:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x138c1c0102209be31b299d6e36ee8dc20b5d38d4,61463035,2022-02-04 02:02:03,redeem-underlying
1650,0xb0b6a0b835d85ff7f8c6ca9acc356a542fe9a7b0a406f64ab8ae67fd1f734fe7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x138c1c0102209be31b299d6e36ee8dc20b5d38d4,93174218757356771372,2022-02-04 01:50:32,redeem-underlying
1651,0x608d764ec4a3e2386edd164d5a986535d95fcb85a58e3a8ead7ed477dd01c6fd:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x9c3aa8dc660f881425406e8a885362743f2720ba,4801715621234681849851,2022-02-03 15:50:41,redeem-underlying
